race_id,日付,場R,馬番,馬名,最高,5走平均,調教評価,備考
202607020410,08/02,中京10R,1,ロックバンド,71,62,C,
202607020410,08/02,中京10R,2,ドメイン,100,75,B,
202607020410,08/02,中京10R,3,エクストラプッシュ,76,70,B,
202607020410,08/02,中京10R,4,スターシップ,101,70,B,
202607020410,08/02,中京10R,5,オーレアミスト,81,76*,B,
202607020410,08/02,中京10R,6,ロードシュヴァリエ,90,78,B,
202607020410,08/02,中京10R,7,カイラーサ,74,42,B,
202607020410,08/02,中京10R,8,ジーティーパワー,84,76,C,
202607020410,08/02,中京10R,9,アメリカンイズム,80,68*,B,
202607020410,08/02,中京10R,10,エコロスパーダ,85,81,B,
202607020410,08/02,中京10R,11,ブームバップビート,75,69,B,
202607020410,08/02,中京10R,12,エアフォースワン,63,82,B,
202607020410,08/02,中京10R,13,スナークシャラク,77,67*,B,
202607020410,08/02,中京10R,14,ロックウイズユー,71,71*,B,
202601010808,08/16,札幌8R,1,カフジクロミエ,87,81,B,
202601010808,08/16,札幌8R,2,タイセイジェイド,99,88,B,
202601010808,08/16,札幌8R,3,タイセイルビー,82,69*,B,
202601010808,08/16,札幌8R,4,グレイスフルマーチ,95,77,B,
202601010808,08/16,札幌8R,5,ロードアルディート,92,81,B,
202601010808,08/16,札幌8R,6,スパークルレイ,-,-,C,
202601010808,08/16,札幌8R,7,タイキインドラ,92,76,B,
202601010808,08/16,札幌8R,8,ファミーユウルーズ,83,69,C,
202601010808,08/16,札幌8R,9,サマースプラッシュ,87,68,C,
202601010808,08/16,札幌8R,10,ジェネラスキング,84,77,B,
202601010808,08/16,札幌8R,11,カフェブーケット,81,68*,C,
202604020410,08/02,新潟10R,1,チームユートピア,85,70,B,
202604020410,08/02,新潟10R,2,ベルヴィヴァン,56,48*,C,
202604020410,08/02,新潟10R,3,マオノクラッシュ,100,68,C,
202604020410,08/02,新潟10R,4,レディサン,84,66,C,
202604020410,08/02,新潟10R,5,ローズブーケ,64,60*,B,
202604020410,08/02,新潟10R,6,アイアンソリッド,78,69,C,
202604020410,08/02,新潟10R,7,フュルスティン,80,67*,B,
202604020410,08/02,新潟10R,8,ビアフォーナウ,75,71*,C,
202604020410,08/02,新潟10R,9,レゲンデ,75,75*,B,
202604020410,08/02,新潟10R,10,トモジャオーリー,82,71*,B,
202604020410,08/02,新潟10R,11,カンレイスター,78,72,B,
202604020410,08/02,新潟10R,12,セイウンアインス,63,33*,C,
202604020410,08/02,新潟10R,13,ハヌル,87,69,C,
202604020410,08/02,新潟10R,14,ゴールドシャーク,54,63,B,
202601010504,08/08,札幌4R,1,サンウリエル,87,84,C,
202601010504,08/08,札幌4R,2,アセンブリールーム,98,83,B,
202601010504,08/08,札幌4R,3,アッシュバーグ,85,79*,B,
202601010504,08/08,札幌4R,4,ダノンフィオーレ,88,82,B,
202601010504,08/08,札幌4R,5,コスモレッド,94,81,C,
202601010504,08/08,札幌4R,6,ネッタイヤライ,91,85,C,
202601010504,08/08,札幌4R,7,ルーチェフィオーレ,89,77*,B,
202601010504,08/08,札幌4R,8,ブライトフレア,77,68*,C,
202601010504,08/08,札幌4R,9,ペイシャアーサー,77,75*,C,
202601010504,08/08,札幌4R,10,フレッチャアズーラ,88,83,B,
202601010504,08/08,札幌4R,11,バルボアパーク,89,83*,A,
202601010504,08/08,札幌4R,12,スタードメイソン,78,66,C,
202601010504,08/08,札幌4R,13,モルニケ,91,79,B,
202601010504,08/08,札幌4R,14,グロリアスマーチ,95,88,B,
202601010507,08/08,札幌7R,1,シェーンルスカ,59,54*,-,
202601010507,08/08,札幌7R,2,ワイドデコラシオン,84,82,B,
202601010507,08/08,札幌7R,3,グランセレスト,80,73*,C,
202601010507,08/08,札幌7R,4,ロードヴァルカン,93,75,C,
202601010507,08/08,札幌7R,5,ヨドノゴールド,74,69,C,
202601010507,08/08,札幌7R,6,ランドスター,80,70*,B,
202601010507,08/08,札幌7R,7,テーオーナタリー,90,79,B,
202601010507,08/08,札幌7R,8,カップッチョ,78,60,C,
202601010507,08/08,札幌7R,9,ステラノヴァ,82,53,C,
202601010507,08/08,札幌7R,10,グレイトソン,94,77,B,
202601010507,08/08,札幌7R,11,セイルロケット,82,56,B,
202601010507,08/08,札幌7R,12,ランプローグ,-,-,B,
202601010708,08/15,札幌8R,1,フェニーチェドーロ,82,72*,C,
202601010708,08/15,札幌8R,2,カリーン,-,-,B,
202601010708,08/15,札幌8R,3,ザハント,86,79,B,
202601010708,08/15,札幌8R,4,ファンタイムギフト,91,82,C,
202601010708,08/15,札幌8R,5,タイセツナヒ,85,75,C,
202601010708,08/15,札幌8R,6,ビービーバザーク,101,79*,B,
202601010708,08/15,札幌8R,7,ヒロイックヴァース,74,74*,B,
202601010708,08/15,札幌8R,8,ハイライトニング,83,76,B,
202601010708,08/15,札幌8R,9,ロードアマルフィ,88,85,B,
202601010708,08/15,札幌8R,10,ミスティマウンテン,93,84,C,
202601010708,08/15,札幌8R,11,ピースフルワールド,28,26,C,
202604020708,08/15,新潟8R,1,プルメリアクヒオ,79,68,C,
202604020708,08/15,新潟8R,2,インディヴァイン,84,74*,B,
202604020708,08/15,新潟8R,3,ルーナディサングエ,100,76,B,
202604020708,08/15,新潟8R,4,レボルシオン,82,74,B,
202604020708,08/15,新潟8R,5,ヨドノタイヨウ,78,52,C,
202604020708,08/15,新潟8R,6,ベストブラザーズ,85,75*,B,
202604020708,08/15,新潟8R,7,ノーブルアクト,95,72,C,
202604020708,08/15,新潟8R,8,インナーパッション,88,81*,C,
202604020708,08/15,新潟8R,9,ジェイエルモーダル,97,80,B,
202604020708,08/15,新潟8R,10,シュガーハイ,64,65,D,
202604020708,08/15,新潟8R,11,アンシュウマト,84,74,B,
202604020708,08/15,新潟8R,12,グランドスウェル,81,62*,B,
202604020708,08/15,新潟8R,13,スターチスブーケ,65,58*,C,
202604020708,08/15,新潟8R,14,ターフクリスタル,76,42,C,
202604020708,08/15,新潟8R,15,オンサイト,72,61,C,
202607020711,08/15,中京11R,1,スマートティアナ,85,68*,B,
202607020711,08/15,中京11R,2,ミラキュラスアース,78,74*,B,
202607020711,08/15,中京11R,3,プチプランス,88,82*,B,
202607020711,08/15,中京11R,4,イージーライダー,89,78,B,
202607020711,08/15,中京11R,5,メイショウビストロ,93,83,C,
202607020711,08/15,中京11R,6,マルモア,90,82,C,
202607020711,08/15,中京11R,7,レインオンミー,87,79,B,
202607020711,08/15,中京11R,8,ハレアカラフラ,87,71,B,
202607020711,08/15,中京11R,9,サリーチェ,85,74*,B,
202607020711,08/15,中京11R,10,フェルシナ,96,86,B,
202607020711,08/15,中京11R,11,マイリトルヒーロー,92,79*,B,
202607020711,08/15,中京11R,12,ギザキズラヴ,84,73,B,
202607020711,08/15,中京11R,13,ペプチドブッドレア,92,78,C,
202607020711,08/15,中京11R,14,テレプシコーラ,91,78,B,
202607020711,08/15,中京11R,15,ラガークイン,92,84,C,
202601010310,08/01,札幌10R,1,イヌボウノウタゴエ,95,86,B,
202601010310,08/01,札幌10R,2,オンザヴィーナス,90,74*,C,
202601010310,08/01,札幌10R,3,ダノンプレサージュ,82,80*,B,
202601010310,08/01,札幌10R,4,オーケーダイナ,86,76,C,
202601010310,08/01,札幌10R,5,ハヤブササキチャン,97,87,B,
202601010310,08/01,札幌10R,6,アルディスティーノ,97,82,B,
202601010310,08/01,札幌10R,7,ユーティジャーニー,93,86,C,
202601010310,08/01,札幌10R,8,ルールザウェイヴ,96,88*,B,
202601010310,08/01,札幌10R,9,フェニーチェドーロ,-,-,B,
202601010310,08/01,札幌10R,10,ホワイトオーキッド,96,79*,B,
202601010310,08/01,札幌10R,11,アンディムジーク,84,77,B,
202601010310,08/01,札幌10R,12,ヴェガリア,87,82*,B,
202601010310,08/01,札幌10R,13,スピナーリート,75,74*,B,
202601010310,08/01,札幌10R,14,イズントイット,78,72*,C,
202604020306,08/01,新潟6R,1,タイセイプランセス,105,87,B,
202604020306,08/01,新潟6R,2,ホウオウトランプ,102,90,B,
202604020306,08/01,新潟6R,3,セイロンジェムズ,100,85,B,
202604020306,08/01,新潟6R,4,クラッシファイド,96,90*,B,
202604020306,08/01,新潟6R,5,コスモスプモーニ,75,79*,D,
202604020306,08/01,新潟6R,6,エリカアンディーヴ,100,83,B,
202604020306,08/01,新潟6R,7,ツルマウカタチ,99,89,C,
202604020306,08/01,新潟6R,8,キーウェーブ,87,79,C,
202604020306,08/01,新潟6R,9,リカントロポ,103,91,B,
202604020306,08/01,新潟6R,10,コンフォルツァ,99,90,B,
202604020306,08/01,新潟6R,11,スピンザブラッド,97,85,B,
202604020306,08/01,新潟6R,12,ミーントゥビー,97,90,B,
202607020307,08/01,中京7R,1,ケーブパール,100,93,B,
202607020307,08/01,中京7R,2,アンドゥーリル,99,88,B,
202607020307,08/01,中京7R,3,オールセインツ,104,90,B,
202607020307,08/01,中京7R,4,ミエスペランサ,103,91,C,
202607020307,08/01,中京7R,5,キングメーカー,107,97,B,
202607020307,08/01,中京7R,6,ハワイアンティアレ,102,93*,C,
202607020307,08/01,中京7R,7,ミストレス,99,90,C,
202607020307,08/01,中京7R,8,テラメリタ,98,91,B,
202607020307,08/01,中京7R,9,ノクナレア,86,86,B,
202607020307,08/01,中京7R,10,エポックヴィーナス,106,97,B,
202607020307,08/01,中京7R,11,アイルシャイン,96,94,B,
202607020312,08/01,中京12R,1,サーディンラン,89,76,B,
202607020312,08/01,中京12R,2,ウィテカービート,92,74,B,
202607020312,08/01,中京12R,3,ララファキュルテ,98,86*,B,
202607020312,08/01,中京12R,4,キングケープ,102,83*,B,
202607020312,08/01,中京12R,5,メイショウビストロ,92,78,B,
202607020312,08/01,中京12R,6,ヴォーカライズ,48,-,B,
202607020312,08/01,中京12R,7,パーシャングレー,96,81,C,
202607020312,08/01,中京12R,8,グレゴリオ,90,83,C,
202607020312,08/01,中京12R,9,パスコード,94,83,B,
202607020312,08/01,中京12R,10,サマーブリザード,-,-,B,
202607020312,08/01,中京12R,11,ウインラウダ,93,83,B,
202604020312,08/01,新潟12R,1,アスクザアメリカン,85,72*,C,
202604020312,08/01,新潟12R,2,タイキオーベロン,83,79,C,
202604020312,08/01,新潟12R,3,ソナタン,-,-,C,
202604020312,08/01,新潟12R,4,ダイユウルミナス,87,74*,B,
202604020312,08/01,新潟12R,5,クリノゴッホ,93,83*,C,
202604020312,08/01,新潟12R,6,ホウオウショコラ,74,69*,B,
202604020312,08/01,新潟12R,7,カガラプンツェル,90,85*,B,
202604020312,08/01,新潟12R,8,カシオペア,83,77,B,
202604020312,08/01,新潟12R,9,ラブソング,79,60,-,
202604020312,08/01,新潟12R,10,グラデュエール,40,-,C,
202604020312,08/01,新潟12R,11,レモンバーム,90,84,C,
202604020312,08/01,新潟12R,12,シルフィー,78,72*,-,
202604020312,08/01,新潟12R,13,ロードストラダーレ,-,-,C,
202604020312,08/01,新潟12R,14,ヤマニンアレシス,85,76,B,
202604020312,08/01,新潟12R,15,ソルトバーン,76,64*,C,
202604020312,08/01,新潟12R,16,ゴールドパレード,89,79*,B,
202604020312,08/01,新潟12R,17,ステキサプライズ,76,76*,C,
202601010406,08/02,札幌6R,1,ステイアンビシャス,99,80,D,
202601010406,08/02,札幌6R,2,アスクガンバーレ,88,82,B,
202601010406,08/02,札幌6R,3,ロードアマルフィ,88,83,B,
202601010406,08/02,札幌6R,4,マテンロウカナロア,95,83,B,
202601010406,08/02,札幌6R,5,ココデイック,88,81,B,
202601010406,08/02,札幌6R,6,グランセレスト,80,80*,B,
202601010406,08/02,札幌6R,7,ステラデルークス,87,77*,B,
202601010406,08/02,札幌6R,8,タイセイジェイド,99,84,C,
202601010406,08/02,札幌6R,9,ゼルダ,83,70*,B,除外
202601010406,08/02,札幌6R,10,セイントホース,81,73,C,
202601010406,08/02,札幌6R,11,カフジクロミエ,87,78,B,
202601010408,08/02,札幌8R,1,エコロハート,99,83,B,
202601010408,08/02,札幌8R,2,サトノワーグナー,83,83*,B,
202601010408,08/02,札幌8R,3,ブライトアゲイン,97,84,B,
202601010408,08/02,札幌8R,4,グレートスティック,-,-,C,
202601010408,08/02,札幌8R,5,ザカリナン,96,83,B,
202601010408,08/02,札幌8R,6,ロードクラシコ,92,67,B,
202601010408,08/02,札幌8R,7,ブライアーヒル,87,81,B,
202601010408,08/02,札幌8R,8,アースコーリング,59,59*,C,
202601010408,08/02,札幌8R,9,アートフォーム,86,82,C,
202601010408,08/02,札幌8R,10,シャインズオンユー,91,82,B,
202601010408,08/02,札幌8R,11,ダブルチャレンジ,82,72,B,
202601010408,08/02,札幌8R,12,レッドカメリア,91,78,C,
202601010408,08/02,札幌8R,13,ディーズメンフィス,91,74*,B,
202601010408,08/02,札幌8R,14,ジーティーエスピ,101,88*,C,
202604020408,08/02,新潟8R,1,キアラメンテ,88,83,B,
202604020408,08/02,新潟8R,2,ガーヴィ,91,87*,B,
202604020408,08/02,新潟8R,3,シアブリス,79,77,B,
202604020408,08/02,新潟8R,4,ファストフォワード,82,77*,B,
202604020408,08/02,新潟8R,5,トランスマーレ,85,79,B,
202604020408,08/02,新潟8R,6,ユメシルベ,85,79,C,
202604020408,08/02,新潟8R,7,ゴバド,83,82*,C,
202604020408,08/02,新潟8R,8,リポサンテ,99,89,B,
202604020408,08/02,新潟8R,9,キューティリップ,89,77,B,
202604020408,08/02,新潟8R,10,ニシノコマチムスメ,90,79,C,
202604020408,08/02,新潟8R,11,ルンベーラ,87,78*,B,
202604020408,08/02,新潟8R,12,ノーザンタイタン,85,75*,C,
202604020408,08/02,新潟8R,13,ミエノフェアリー,94,83,B,
202604020408,08/02,新潟8R,14,ノーブルクラウド,75,75*,C,
202601010712,08/15,札幌12R,1,ジャストビート,90,75,B,
202601010712,08/15,札幌12R,2,テイクザクラウン,98,85,C,
202601010712,08/15,札幌12R,3,ジーティートシオー,98,76*,C,
202601010712,08/15,札幌12R,4,ペリプルス,97,82,B,
202601010712,08/15,札幌12R,5,タケルフォーカス,97,77*,B,
202601010712,08/15,札幌12R,6,ブレイジングスター,-,-,C,
202601010712,08/15,札幌12R,7,ミッドタウンナイト,86,79,C,
202601010712,08/15,札幌12R,8,バルドル,84,73*,B,
202601010712,08/15,札幌12R,9,ミッキーファルコン,99,86*,B,
202601010712,08/15,札幌12R,10,オブラプリーマ,95,78,C,
202601010712,08/15,札幌12R,11,サイモンイロハニー,91,79,C,
202601010712,08/15,札幌12R,12,アーレムアレス,103,91,B,
202601010712,08/15,札幌12R,13,シャインフリーリー,98,79,C,
202601010712,08/15,札幌12R,14,シャインバオバブ,89,77,C,
202601010809,08/16,札幌9R,1,シュークリーム,100,76*,C,
202601010809,08/16,札幌9R,2,ラスベガスサイン,86,71,B,
202601010809,08/16,札幌9R,3,エコロハート,99,83,B,
202601010809,08/16,札幌9R,4,レッドカメリア,91,78,C,
202601010809,08/16,札幌9R,5,ハッピーラッキー,91,81,B,
202601010809,08/16,札幌9R,6,キタノクニカラ,82,71,-,
202601010809,08/16,札幌9R,7,ブライアーヒル,87,81,B,
202601010809,08/16,札幌9R,8,ユーティジャーニー,93,86,C,
202601010809,08/16,札幌9R,9,フィオラーノ,87,75,C,
202601010809,08/16,札幌9R,10,トーアサジタリウス,73,73*,C,
202601010809,08/16,札幌9R,11,アルマロクザン,95,74,C,
202601010809,08/16,札幌9R,12,ラヴノー,87,79,B,
202601010809,08/16,札幌9R,13,ノアールビーナス,87,75,C,
202601010809,08/16,札幌9R,14,ダブルチャレンジ,83,72,C,
202601010809,08/16,札幌9R,15,マイケルバローズ,95,86*,B,
202601010809,08/16,札幌9R,16,リヴァイ,88,78*,B,
202601010311,08/01,札幌11R,1,クレバーテースト,90,80,B,
202601010311,08/01,札幌11R,2,ジャスティンガルフ,100,82,B,
202601010311,08/01,札幌11R,3,アイスグリーン,97,85,B,
202601010311,08/01,札幌11R,4,チルカーノ,95,85,B,
202601010311,08/01,札幌11R,5,エンドロール,-,90,C,
202601010311,08/01,札幌11R,6,ワイドアラジン,97,87*,B,
202601010311,08/01,札幌11R,7,ハニーコム,104,94,B,
202601010311,08/01,札幌11R,8,キャントウェイト,101,96,C,
202601010311,08/01,札幌11R,9,マイネルフーガ,95,88,B,
202601010311,08/01,札幌11R,10,ヨヒーン,108,87,B,
202601010311,08/01,札幌11R,11,ショウナンサムデイ,98,90,C,
202601010311,08/01,札幌11R,12,アルマデオロ,101,88,B,
202601010311,08/01,札幌11R,13,エルフストラック,88,84*,B,
202601010311,08/01,札幌11R,14,ディヴァインスター,99,90,B,
202601010311,08/01,札幌11R,15,エゾダイモン,99,84,B,
202601010311,08/01,札幌11R,16,ディーガレジェンド,107,90,B,
202601010407,08/02,札幌7R,1,アールグレイ,86,76,C,
202601010407,08/02,札幌7R,2,フクチャンブラック,76,66*,B,
202601010407,08/02,札幌7R,3,アイアムコロンブス,76,60*,C,
202601010407,08/02,札幌7R,4,ウインベルチェーロ,76,63*,C,
202601010407,08/02,札幌7R,5,ゴールデンボブ,78,47*,C,
202601010407,08/02,札幌7R,6,デルマアサマ,70,62*,C,
202601010407,08/02,札幌7R,7,ワダツミ,82,71,B,
202601010407,08/02,札幌7R,8,スリールーディカ,80,75*,B,
202601010407,08/02,札幌7R,9,メイショウローゼ,91,84,C,
202601010407,08/02,札幌7R,10,フォーティンブラス,67,53*,C,
202601010407,08/02,札幌7R,11,デイズインザサン,86,73,C,
202601010407,08/02,札幌7R,12,ヤクジョ,83,72,B,
202604020407,08/02,新潟7R,1,ウイングレイテスト,104,99,A,
202604020407,08/02,新潟7R,2,デュガ,108,92,B,
202604020407,08/02,新潟7R,3,ミカッテヨンデイイ,101,91,C,
202604020407,08/02,新潟7R,4,カウスリップ,61,61*,B,
202604020407,08/02,新潟7R,5,ベルギューン,-,-,B,
202604020407,08/02,新潟7R,6,ピューロマジック,107,97*,B,
202604020407,08/02,新潟7R,7,バグラダス,81,72*,B,
202604020407,08/02,新潟7R,8,シュラフ,93,79,D,
202604020407,08/02,新潟7R,9,カウンターセブン,104,84,B,
202604020407,08/02,新潟7R,10,エコロレジーナ,95,92,B,
202604020407,08/02,新潟7R,11,ロードトレイル,97,80,B,
202604020407,08/02,新潟7R,12,クムシラコ,104,88,B,
202604020407,08/02,新潟7R,13,テイエムスパーダ,106,87*,C,
202604020407,08/02,新潟7R,14,ブーケファロス,97,88,C,
202604020407,08/02,新潟7R,15,アタリダイキチ,96,89,B,
202604020407,08/02,新潟7R,16,アメリカンステージ,91,90*,A,
202604020407,08/02,新潟7R,17,ビッグシーザー,105,100,B,
202604020506,08/08,新潟6R,1,ウインベアトリス,78,80,C,
202604020506,08/08,新潟6R,2,クライスレリアーナ,102,97,B,
202604020506,08/08,新潟6R,3,カフェアローロ,91,88*,C,
202604020506,08/08,新潟6R,4,ジャンビ,99,86,C,
202604020506,08/08,新潟6R,5,キスアンドクライ,86,80*,B,
202604020506,08/08,新潟6R,6,ミラーダカリエンテ,94,77,C,
202604020506,08/08,新潟6R,7,ビッグデイメイク,81,71*,D,
202604020506,08/08,新潟6R,8,ラベルセーヌ,93,88*,A,
202604020506,08/08,新潟6R,9,ドリームクルーズ,89,81,C,
202604020506,08/08,新潟6R,10,メランジェ,95,84,B,
202607020506,08/08,中京6R,1,オトコギアンパン,87,89,B,
202607020506,08/08,中京6R,2,バガン,103,86,C,
202607020506,08/08,中京6R,3,ショウナンバルドル,108,83,B,
202607020506,08/08,中京6R,4,テイエムアイラン,91,79,B,
202607020506,08/08,中京6R,5,サクラオーラ,102,89,B,
202607020506,08/08,中京6R,6,マイネルフォルツァ,93,80,B,
202607020506,08/08,中京6R,7,スナークピカソ,102,91,B,
202607020506,08/08,中京6R,8,ビップディラン,90,88*,B,
202607020506,08/08,中京6R,9,ケイテンアイジン,83,-,B,
202607020506,08/08,中京6R,10,クイックバイオ,96,88,C,
202607020506,08/08,中京6R,11,オリバナム,99,91,B,
202604020507,08/08,新潟7R,1,レイニング,105,97,B,
202604020507,08/08,新潟7R,2,ヤマニンサンパ,102,90,B,
202604020507,08/08,新潟7R,3,ヴォンフレ,93,88*,C,
202604020507,08/08,新潟7R,4,エストゥペンダ,101,87,B,
202604020507,08/08,新潟7R,5,ラインベック,92,90,C,
202604020507,08/08,新潟7R,6,ミアネーロ,94,91*,B,
202604020507,08/08,新潟7R,7,レガーロデルシエロ,101,97*,B,
202604020507,08/08,新潟7R,8,ディマイザキッド,108,100,B,
202604020507,08/08,新潟7R,9,ジュンブロッサム,106,96,B,
202604020507,08/08,新潟7R,10,セントメモリーズ,90,86*,B,
202604020507,08/08,新潟7R,11,ゴンバデカーブース,107,96,C,
202604020507,08/08,新潟7R,12,ドラゴンヘッド,98,83,B,
202604020507,08/08,新潟7R,13,ゴートゥファースト,102,89*,A,
202604020507,08/08,新潟7R,14,アンリーロード,111,96,B,
202604020507,08/08,新潟7R,15,シンハナーダ,106,99,B,
202604020507,08/08,新潟7R,16,コスモブッドレア,82,84,C,
202607020511,08/08,中京11R,1,レッドリガーレ,89,82,B,
202607020511,08/08,中京11R,2,ゴージャス,84,83*,B,
202607020511,08/08,中京11R,3,オーライカモン,83,68,B,
202607020511,08/08,中京11R,4,バルセシート,98,87,B,
202607020511,08/08,中京11R,5,シャーリーゴールド,96,83,B,
202607020511,08/08,中京11R,6,グローブアマランス,95,84,B,
202607020511,08/08,中京11R,7,エスティヴァリス,81,70*,B,
202607020511,08/08,中京11R,8,インターポーザー,86,75,B,
202607020511,08/08,中京11R,9,オーバースタンド,98,85,B,
202607020511,08/08,中京11R,10,ホールドミーワンス,78,78*,B,
202607020511,08/08,中京11R,11,メイショウハボマイ,81,76*,B,
202607020511,08/08,中京11R,12,テイエムスティール,88,86,B,
202604020512,08/08,新潟12R,1,エーデルクラフト,-,-,C,
202604020512,08/08,新潟12R,2,ラクシオンデクラ,76,68*,C,
202604020512,08/08,新潟12R,3,マイネルリーヒム,81,69,B,
202604020512,08/08,新潟12R,4,リベルタアーラ,59,56*,C,
202604020512,08/08,新潟12R,5,ローレルエース,73,62*,C,
202604020512,08/08,新潟12R,6,コンフィグシス,79,69,C,
202604020512,08/08,新潟12R,7,フォーエバーラブ,82,60*,C,
202604020512,08/08,新潟12R,8,ブラッキッシュ,80,78*,C,
202604020512,08/08,新潟12R,9,ファインブライト,82,64*,C,
202604020512,08/08,新潟12R,10,デリシューズマン,70,69*,C,
202604020512,08/08,新潟12R,11,スカーレットジーン,78,61,C,
202604020512,08/08,新潟12R,12,ヤマニンリンキング,66,66*,B,
202604020512,08/08,新潟12R,13,ディエスルージュ,52,51*,C,
202604020512,08/08,新潟12R,14,オーブレーヌ,79,53*,C,
202604020512,08/08,新潟12R,15,ジェイエルグリーン,78,78*,C,
202604020512,08/08,新潟12R,16,ポポラヴィスタ,82,72*,B,
202607020512,08/08,中京12R,1,ウイングサンライズ,84,79*,C,
202607020512,08/08,中京12R,2,ティグリス,79,78*,B,
202607020512,08/08,中京12R,3,マスティカーレ,84,73*,C,
202607020512,08/08,中京12R,4,バルフルール,80,80*,C,
202607020512,08/08,中京12R,5,ルナフィオーレ,88,79,B,
202607020512,08/08,中京12R,6,ペスキエーラ,76,72*,B,
202607020512,08/08,中京12R,7,エコロディアン,78,74*,B,
202607020512,08/08,中京12R,8,ルージュマデイラ,70,70*,C,
202607020512,08/08,中京12R,9,ルージュシャラポワ,-,-,C,
202607020512,08/08,中京12R,10,ココロザスノ,-,-,B,
202607020512,08/08,中京12R,11,フェブリノ,92,80,B,
202607020512,08/08,中京12R,12,グレンセロース,96,78,B,
202607020512,08/08,中京12R,13,タガノプトゥリ,91,74*,C,
202607020512,08/08,中京12R,14,ミヤジマミコ,-,-,B,
202607020512,08/08,中京12R,15,ゴッドアイ,91,85,B,
202607020512,08/08,中京12R,16,ハッピーリオン,84,83*,C,
202607020512,08/08,中京12R,17,グッデイ,84,68,B,
202607020512,08/08,中京12R,18,スターアスコット,87,82*,C,
202601010602,08/09,札幌2R,1,メイショウマドンナ,79,68,B,
202601010602,08/09,札幌2R,2,フジコンフィデンス,71,60*,B,
202601010602,08/09,札幌2R,3,ケイベエ,62,49*,B,
202601010602,08/09,札幌2R,4,メイヨシュア,-,-,B,
202601010602,08/09,札幌2R,5,スイーヴル,90,80,B,
202601010602,08/09,札幌2R,6,カッサンドラ,83,64,B,
202601010602,08/09,札幌2R,7,ラブデウザ,77,55,C,
202601010602,08/09,札幌2R,8,ルクスドリーム,75,64,C,除外
202601010602,08/09,札幌2R,9,マーゴットオネイロ,85,72,C,
202601010602,08/09,札幌2R,10,ハクサンレイホウ,50,41*,D,
202601010602,08/09,札幌2R,11,ロングフルスペック,68,62*,C,
202601010602,08/09,札幌2R,12,テリオスルミ,-,-,C,
202601010606,08/09,札幌6R,1,ダイナソーコー,86,70*,C,
202601010606,08/09,札幌6R,2,マジックファイヤー,85,80,B,
202601010606,08/09,札幌6R,3,エコロゼルダ,78,76*,B,
202601010606,08/09,札幌6R,4,ブリックアブラック,81,75*,B,
202601010606,08/09,札幌6R,5,タビニュ,90,72,C,
202601010606,08/09,札幌6R,6,ハバタクジユウニ,49,49*,C,
202601010606,08/09,札幌6R,7,ヘイジュード,96,80,B,
202601010606,08/09,札幌6R,8,ミカレオス,80,71*,B,
202601010606,08/09,札幌6R,9,フォーチュンローズ,89,84,B,
202601010606,08/09,札幌6R,10,シャンドラファール,87,74,B,
202601010606,08/09,札幌6R,11,ドンテスタマスター,90,79*,B,
202601010606,08/09,札幌6R,12,ラッキーシグネチャ,78,73*,B,
202601010606,08/09,札幌6R,13,テイエムプレミラン,94,86*,B,
202601010606,08/09,札幌6R,14,ギオンバヤシ,93,79,B,
202601010610,08/09,札幌10R,1,マーゴットサンズ,95,86,B,
202601010610,08/09,札幌10R,2,テイエムゴッホ,107,81,B,
202601010610,08/09,札幌10R,3,プライベートアイズ,97,88,B,
202601010610,08/09,札幌10R,4,テルアスワッド,82,75,C,
202601010610,08/09,札幌10R,5,フォーワンセルフ,88,81,C,
202601010610,08/09,札幌10R,6,ストラーダ,86,58,B,
202601010610,08/09,札幌10R,7,マーウォルス,104,92,B,
202601010610,08/09,札幌10R,8,ベラジオワールド,104,96,B,
202601010610,08/09,札幌10R,9,レディゴディヴァ,91,73,C,
202601010610,08/09,札幌10R,10,リメンバーヒム,95,86,C,
202601010610,08/09,札幌10R,11,ウインハルモニア,74,57,B,
202601010610,08/09,札幌10R,12,チザルピーノ,-,87,B,
202601010610,08/09,札幌10R,13,タガノエルー,114,95,B,
202601010610,08/09,札幌10R,14,ネクストダンサー,78,71,C,
202601010612,08/09,札幌12R,1,マイネルシンベリン,96,92,B,
202601010612,08/09,札幌12R,2,ロングミックス,-,-,B,
202601010612,08/09,札幌12R,3,ゴーゴータカシ,99,84,B,
202601010612,08/09,札幌12R,4,グレーヌドジョワ,90,73,B,
202601010612,08/09,札幌12R,5,グランセゾン,93,82,B,
202601010612,08/09,札幌12R,6,ドーギッド,98,78,C,
202601010612,08/09,札幌12R,7,ディーリライズ,88,80*,B,
202601010612,08/09,札幌12R,8,ヴァロアーク,99,87*,B,
202604020611,08/09,新潟11R,1,ワイズファミリア,85,81,C,
202604020611,08/09,新潟11R,2,ルシアージュ,78,72,B,
202604020611,08/09,新潟11R,3,バンオンタイム,85,73,C,
202604020611,08/09,新潟11R,4,フジサン,85,75*,B,
202604020611,08/09,新潟11R,5,フーディエラン,84,75*,B,
202604020611,08/09,新潟11R,6,スカイドリーマー,79,75*,C,
202604020611,08/09,新潟11R,7,ピコプリンセス,50,50*,C,
202604020611,08/09,新潟11R,8,ガミーヌ,84,75,B,
202604020611,08/09,新潟11R,9,スチールギターラグ,83,74*,B,
202604020611,08/09,新潟11R,10,ダノンドナウ,82,78*,C,
